Id,SalePrice
1854,175916.253102
1855,173514.818627
1856,209900.51129
1857,185812.995466
1858,186349.228145
1859,145284.292659
1860,127163.051031
1861,143974.980269
1862,251719.761976
1863,249703.504642
1864,249722.555082
1865,318591.21094
1866,320901.240808
1867,234283.524475
1868,257363.909522
1869,192331.248111
1870,222192.626336
1871,237331.42824
1872,170794.866141
1873,215158.745493
1874,157840.739098
1875,206697.047861
1876,190043.649494
1877,203504.454145
1878,206568.631051
1879,144775.296275
1880,151891.966226
1881,213876.594248
1882,263978.925595
1883,204773.608429
1884,214653.545537
1885,240333.848696
1886,257471.574283
1887,200880.431748
1888,242750.134505
1889,168957.106469
1890,125928.684121
1891,118160.518748
1892,101887.40897
1893,137445.386403
1894,128371.926305
1895,148822.684546
1896,111312.806348
1897,93011.2411737
1898,108129.066511
1899,178386.721552
1900,177095.549439
1901,172652.881119
1902,166196.948562
1903,252468.80793
1904,169151.765141
1905,210180.617364
1906,176869.530088
1907,227101.976202
1908,116193.544289
1909,127740.981436
1910,127804.826152
1911,229619.213315
1912,299278.097403
1913,150829.530873
1914,71242.2705796
1915,231953.486202
1916,67572.9407668
1917,244605.225526
1918,152291.403302
1919,179317.675262
1920,172452.658892
1921,345708.303003
1922,322829.631007
1923,237334.372807
1924,206558.618584
1925,226840.80096
1926,341856.935076
1927,149914.490625
1928,162325.527421
1929,140065.943297
1930,147448.722368
1931,136431.900128
1932,139514.14958
1933,171472.157739
1934,174522.570094
1935,166292.288491
1936,174951.462423
1937,179681.045508
1938,166401.824689
1939,277702.269
1940,253266.288179
1941,177518.940249
1942,183506.843753
1943,257097.015101
1944,336069.44274
1945,385722.954146
1946,171253.148285
1947,351157.684209
1948,201869.091747
1949,205457.716884
1950,184976.109854
1951,225100.593567
1952,206274.558373
1953,154211.846501
1954,211021.813999
1955,137315.018237
1956,265112.483805
1957,166644.980697
1958,255071.503016
1959,143020.931661
1960,121993.123886
1961,114299.279504
1962,97444.1682095
1963,103216.918224
1964,103870.044038
1965,144773.09226
1966,165582.164182
1967,284536.19301
1968,337309.869457
1969,378066.82427
1970,410481.452054
1971,433137.711526
1972,385119.033813
1973,298203.617264
1974,313524.685536
1975,428626.131524
1976,283164.239813
1977,335566.189114
1978,337764.536663
1979,350366.421154
1980,220924.661839
1981,345488.53639
1982,246481.66089
1983,246481.66089
1984,204255.833981
1985,190224.647158
1986,197394.715259
1987,198226.308585
1988,169414.508663
1989,198555.601268
1990,214516.642161
1991,223480.048532
1992,208855.888305
1993,180289.164398
1994,236519.373004
1995,194662.537911
1996,281702.592386
1997,379897.395882
1998,313924.061801
1999,276104.904268
2000,340529.555399
2001,279866.811861
2002,230658.679985
2003,261454.228652
2004,262032.517521
2005,252171.169217
2006,246237.291422
2007,264325.268976
2008,206364.160052
2009,181309.287876
2010,198240.987993
2011,166318.971109
2012,181101.464648
2013,175300.798888
2014,179521.930603
2015,198807.591676
2016,179328.714017
2017,200314.70661
2018,122426.857725
2019,129244.879395
2020,84425.748647
2021,113905.284104
2022,212272.902231
2023,126690.34302
2024,290735.580421
2025,416293.919155
2026,185366.372474
2027,138111.279264
2028,167004.118994
2029,158328.49984
2030,310341.340754
2031,290788.246072
2032,297168.456896
2033,305203.783955
2034,167190.025848
2035,227462.182036
2036,208385.102262
2037,209629.494247
2038,348339.434123
2039,223778.6677
2040,384896.301492
2041,299979.714982
2042,227205.285303
2043,166018.227418
2044,184519.651885
2045,208657.411584
2046,143450.361827
2047,141806.226659
2048,129704.856305
2049,140295.323562
2050,190381.246106
2051,123303.640946
2052,130318.281378
2053,142792.620931
2054,91139.0899538
2055,158464.527018
2056,157821.785849
2057,124503.799466
2058,193947.274776
2059,123751.127783
2060,161105.101922
2061,176943.087564
2062,129996.024058
2063,123087.974577
2064,137963.324157
2065,122079.928313
2066,184855.569704
2067,144429.278276
2068,146686.264514
2069,103953.618209
2070,106396.855611
2071,77060.0538264
2072,110081.80826
2073,131979.099484
2074,184055.820286
2075,147826.999757
2076,126325.014019
2077,143419.101547
2078,124184.677342
2079,133665.644467
2080,123558.952785
2081,125067.381092
2082,143244.240775
2083,136861.599013
2084,123302.9192
2085,129306.686381
2086,129670.982665
2087,114035.226875
2088,91826.1501144
2089,59193.0335227
2090,115715.310657
2091,115489.865684
2092,123485.740799
2093,126279.378498
2094,125661.822671
2095,121690.444733
2096,89019.5845839
2097,113863.961143
2098,118534.296408
2099,61098.5058105
2100,128483.07543
2101,114250.190636
2102,135484.342537
2103,95881.5480124
2104,157328.642506
2105,130522.002414
2106,60272.9695283
2107,203427.389038
2108,114222.067812
2109,116400.240658
2110,127815.135386
2111,181647.42353
2112,144326.168429
2113,123503.705286
2114,146199.618807
2115,163635.209626
2116,115747.295656
2117,153265.276423
2118,132580.469434
2119,128900.227904
2120,124126.98176
2121,127554.456047
2122,116111.695906
2123,101618.494431
2124,189743.841135
2125,124622.951968
2126,146657.72913
2127,179287.889999
2128,143675.906436
2129,96729.4027273
2130,126446.153808
2131,161003.247491
2132,111367.759934
2133,119150.647835
2134,117634.975535
2135,94809.6102
2136,67242.4696544
2137,132439.229082
2138,136839.635835
2139,137672.359028
2140,135000.752231
2141,153610.651758
2142,128154.315881
2143,132222.552439
2144,91827.5989877
2145,135519.973079
2146,163811.950176
2147,138378.701514
2148,129422.709836
2149,127049.90354
2150,223094.563131
2151,120870.537755
2152,143217.077738
2153,150334.546293
2154,79325.4769676
2155,142665.981535
2156,247383.80364
2157,208945.688261
2158,230781.15155
2159,227964.200311
2160,183869.138443
2161,243080.252783
2162,354343.311443
2163,324122.36325
2164,227425.857068
2165,208115.10707
2166,157837.13496
2167,200911.885165
2168,192245.731397
2169,200576.069174
2170,212353.491656
2171,164192.187767
2172,156822.889128
2173,188017.727683
2174,231459.617803
2175,319430.829799
2176,256052.70419
2177,241556.252912
2178,238759.505283
2179,126916.719853
2180,182010.412296
2181,203054.497805
2182,216444.137065
2183,198013.600028
2184,120090.629683
2185,120023.380218
2186,138357.280983
2187,133733.909132
2188,146254.26921
2189,312387.230278
2190,91027.3093904
2191,91456.201719
2192,64607.7340825
2193,104673.313897
2194,110468.141623
2195,106688.54075
2196,122001.837051
2197,118761.249356
2198,163862.548926
2199,164673.379617
2200,156949.505394
2201,167908.114212
2202,237286.927754
2203,144783.102257
2204,193617.683555
2205,143572.403637
2206,173813.926305
2207,237992.622208
2208,258690.938824
2209,218801.95651
2210,116268.716294
2211,114821.305131
2212,117244.606256
2213,109688.704685
2214,144272.57776
2215,99424.6348033
2216,143362.621204
2217,76890.2560648
2218,103458.968109
2219,95548.2729135
2220,70088.3161912
2221,231953.486202
2222,201657.865963
2223,234621.748637
2224,201173.287263
2225,151736.14539
2226,173821.271339
2227,193347.383373
2228,244332.140875
2229,245037.819081
2230,172233.386964
2231,204492.645339
2232,194850.426099
2233,183455.522685
2234,238398.364537
2235,202955.131302
2236,255591.486308
2237,269575.052189
2238,159228.025182
2239,141723.8489
2240,136746.931422
2241,149236.434087
2242,112370.33636
2243,116238.01393
2244,121006.697489
2245,114976.690969
2246,155897.877116
2247,121082.778956
2248,135433.515463
2249,131373.214868
2250,136964.223096
2251,143502.730013
2252,176646.269709
2253,170284.515099
2254,189310.57891
2255,181007.346834
2256,188590.213793
2257,215087.137255
2258,182125.137896
2259,176235.251067
2260,171208.072813
2261,247111.445976
2262,255720.52947
2263,337873.394703
2264,431456.110909
2265,150815.851539
2266,345307.786845
2267,334942.053716
2268,414917.298276
2269,157452.229888
2270,184247.268752
2271,203839.386576
2272,199085.386592
2273,157234.622645
2274,161252.615431
2275,154710.66061
2276,176342.388042
2277,182374.689111
2278,154005.899317
2279,117447.473191
2280,130079.567299
2281,132288.205171
2282,135804.81334
2283,109601.064321
2284,111327.103448
2285,171301.700025
2286,127100.644322
2287,369122.923498
2288,290720.373602
2289,317373.578256
2290,405144.647541
2291,327918.296221
2292,404897.095647
2293,413468.054446
2294,411195.530577
2295,420250.601153
2296,305991.49352
2297,299331.748562
2298,368883.377592
2299,351785.521981
2300,318571.882464
2301,284093.374527
2302,254841.451109
2303,290996.558042
2304,283740.628435
2305,195230.921489
2306,195231.951243
2307,200015.852826
2308,258194.547628
2309,332072.961843
2310,245415.039189
2311,218510.605701
2312,171782.583792
2313,171283.446139
2314,185704.599657
2315,168143.389023
2316,183465.808597
2317,174215.858253
2318,168353.357278
2319,182758.897928
2320,191039.837968
2321,228161.438134
2322,199411.443808
2323,175879.814423
2324,188346.396434
2325,202864.453077
2326,189977.414918
2327,211996.634453
2328,215227.070612
2329,180022.829799
2330,177380.428818
2331,332127.282155
2332,433355.931098
2333,333352.053302
2334,291408.686821
2335,311225.790386
2336,329736.627144
2337,222217.409842
2338,257953.397636
2339,256852.223672
2340,374777.319122
2341,226002.927189
2342,256180.493262
2343,223816.779703
2344,238066.466444
2345,259090.550146
2346,244222.561543
2347,214069.516226
2348,256767.740231
2349,185675.031483
2350,263824.04933
2351,259726.50293
2352,266424.025222
2353,248689.749839
2354,159005.820798
2355,179069.403115
2356,148958.916181
2357,199364.094466
2358,189430.986008
2359,121659.610082
2360,115644.371183
2361,136409.085525
2362,279020.76594
2363,126417.527573
2364,152233.835518
2365,223894.196017
2366,210002.176739
2367,234668.858692
2368,191794.889842
2369,234576.006722
2370,155484.175304
2371,159666.737198
2372,214567.943678
2373,271613.098739
2374,290427.217073
2375,238066.368758
2376,286814.676519
2377,322285.301871
2378,155675.972104
2379,214017.799572
2380,152251.735848
2381,158485.063052
2382,205990.405567
2383,198274.472493
2384,212925.707572
2385,157519.894877
2386,143622.281019
2387,134615.587971
2388,106695.386041
2389,126686.562907
2390,136938.830596
2391,132076.625446
2392,128153.653302
2393,170268.169842
2394,132284.897326
2395,200761.570636
2396,158728.090555
2397,192169.470199
2398,109792.452337
2399,71270.414066
2400,68775.378905
2401,128535.137318
2402,137961.687655
2403,129102.423991
2404,148153.286237
2405,145053.28139
2406,142923.631349
2407,128136.465289
2408,137354.081327
2409,131684.082817
2410,184107.325455
2411,118874.049258
2412,154765.352102
2413,136439.702529
2414,160952.97091
2415,128798.646712
2416,138926.909444
2417,148665.165333
2418,132862.2309
2419,114977.907059
2420,118346.438401
2421,163731.830117
2422,108108.287646
2423,126062.98786
2424,147679.92675
2425,206865.691054
2426,108467.351108
2427,132637.870222
2428,186346.046763
2429,127808.41027
2430,137799.513115
2431,112416.853795
2432,136197.585873
2433,137970.329516
2434,136874.937948
2435,144924.543749
2436,123290.236857
2437,113804.997829
2438,120410.390007
2439,98583.9327626
2440,117200.547595
2441,89471.6808369
2442,91193.9434308
2443,108278.693396
2444,108054.932886
2445,92091.6737034
2446,131070.35361
2447,206418.767632
2448,129048.007559
2449,95623.3869198
2450,148191.199337
2451,102589.793507
2452,199174.376217
2453,109049.781954
2454,135405.195509
2455,129084.540751
2456,132892.750598
2457,127875.374338
2458,121082.503339
2459,109592.76373
2460,136674.24285
2461,133722.610445
2462,136941.612861
2463,122452.214172
2464,173599.43668
2465,147562.607045
2466,120112.725405
2467,126761.602429
2468,86969.1347409
2469,70413.0040291
2470,203690.133783
2471,212215.238466
2472,169615.033708
2473,98775.531541
2474,105814.746373
2475,208139.696578
2476,101996.529224
2477,92318.6673486
2478,153514.808895
2479,98843.5389335
2480,135956.936101
2481,117368.532257
2482,88773.8538813
2483,117047.54812
2484,119635.887043
2485,129181.029681
2486,148209.250821
2487,201278.455048
2488,158549.080976
2489,154504.086025
2490,141873.256166
2491,131059.517498
2492,195061.590454
2493,149370.253007
2494,158595.686267
2495,129443.948695
2496,260714.427795
2497,144173.244461
2498,104130.507902
2499,89861.9401966
2500,98984.0384241
2501,140288.838046
2502,123584.500919
2503,105454.308541
2504,184424.632667
2505,213941.803628
2506,245127.511768
2507,274774.952376
2508,245671.736488
2509,210069.184173
2510,235964.522353
2511,191393.253725
2512,209213.516825
2513,208681.522422
2514,266126.359878
2515,150533.296729
2516,168867.546556
2517,157156.467904
2518,156184.424906
2519,214609.91882
2520,208287.898654
2521,203108.433924
2522,211746.294995
2523,141703.974207
2524,142203.409474
2525,153301.079654
2526,148904.53867
2527,135087.715989
2528,145385.635605
2529,137557.838345
2530,149007.916255
2531,217390.90165
2532,217039.75799
2533,204706.343318
2534,243046.759032
2535,279292.26113
2536,223965.546833
2537,230902.158728
2538,189707.689346
2539,187438.929622
2540,177995.363214
2541,190693.337591
2542,163970.938561
2543,113103.100037
2544,121091.704297
2545,118611.044405
2546,142334.5181
2547,127681.783841
2548,166218.158632
2549,123015.690691
2550,523844.16067
2551,118160.518748
2552,122005.293367
2553,67616.1534028
2554,104290.530874
2555,121130.709155
2556,96394.891589
2557,102083.540661
2558,188007.445705
2559,162266.193999
2560,171256.65982
2561,167767.734357
2562,168737.742045
2563,173386.833204
2564,203226.277419
2565,172306.036009
2566,177125.369507
2567,144307.898412
2568,201006.886183
2569,210097.458177
2570,116989.111145
2571,198015.507296
2572,185555.055349
2573,233817.599391
2574,323648.785553
2575,122222.877401
2576,133004.267774
2577,130888.182775
2578,91820.6442403
2579,56936.3245492
2580,144496.875145
2581,117682.448509
2582,119924.444909
2583,231478.743081
2584,175629.879404
2585,159872.618259
2586,192110.135721
2587,194687.174118
2588,160915.001493
2589,157527.14458
2590,193331.93707
2591,259390.585439
2592,221533.50671
2593,244251.000854
2594,207437.933007
2595,228504.791783
2596,267013.155722
2597,191980.834257
2598,256170.811466
2599,353351.446018
2600,204706.478657
2601,122892.848454
2602,68095.8958114
2603,109516.65488
2604,83459.4292845
2605,54139.0809445
2606,138926.089422
2607,173064.637998
2608,194714.453303
2609,158503.008093
2610,136624.871616
2611,154279.297453
2612,153371.174013
2613,138077.407548
2614,135842.729675
2615,153745.511656
2616,143215.71969
2617,171750.894382
2618,179758.403245
2619,210351.365592
2620,169602.383153
2621,180726.823289
2622,185271.314776
2623,251735.69695
2624,230665.835153
2625,313837.426611
2626,168445.582924
2627,248057.908067
2628,425846.496305
2629,482596.384759
2630,404667.043791
2631,440555.803776
2632,425616.72347
2633,351409.642679
2634,394069.285932
2635,154333.271484
2636,194343.10774
2637,164781.819898
2638,258225.138463
2639,192269.717168
2640,151897.10034
2641,101357.493805
2642,139546.585218
2643,104222.195016
2644,113514.986727
2645,111600.342065
2646,95133.1545241
2647,103666.128132
2648,144011.114745
2649,156766.890271
2650,171289.342983
2651,139042.047262
2652,402588.296085
2653,288450.395073
2654,263493.049282
2655,373394.155237
2656,378651.07385
2657,369760.048404
2658,310024.01378
2659,316952.778843
2660,315615.764567
2661,368364.437355
2662,368204.274338
2663,290115.148853
2664,330368.168591
2665,358984.69242
2666,336590.974525
2667,166542.905246
2668,186191.690234
2669,173929.586783
2670,269275.265663
2671,185592.373703
2672,184393.092029
2673,193027.119285
2674,195288.612932
2675,171198.445541
2676,191924.048307
2677,191388.092449
2678,236336.076882
2679,296751.491445
2680,311980.524999
2681,419459.976548
2682,341378.903069
2683,461804.235349
2684,327743.062733
2685,347025.820362
2686,268920.038919
2687,267282.665477
2688,255241.340902
2689,240667.155873
2690,380187.390749
2691,204322.892611
2692,161614.571049
2693,196112.816383
2694,163711.673617
2695,197042.89657
2696,190971.464399
2697,188734.623799
2698,183002.265725
2699,155992.254521
2700,145266.780751
2701,158467.01515
2702,112960.343305
2703,152934.399148
2704,141614.851152
2705,122533.952088
2706,123312.556652
2707,124357.461659
2708,132496.546966
2709,123268.929935
2710,125383.316226
2711,283828.604676
2712,347822.545191
2713,179421.554047
2714,156662.264748
2715,157216.762314
2716,149168.358347
2717,220632.097156
2718,257099.896563
2719,114495.167939
2720,183173.0365
2721,126430.642402
2722,154184.581123
2723,145602.827843
2724,124667.656843
2725,126512.507804
2726,137617.272449
2727,148120.425546
2728,170625.902207
2729,140660.038326
2730,150222.085454
2731,120024.279084
2732,137520.442038
2733,154731.351065
2734,166697.107392
2735,136208.007994
2736,157783.651737
2737,125429.025269
2738,130652.790569
2739,146175.34521
2740,147685.944458
2741,144360.156552
2742,161228.597937
2743,145557.638343
2744,148945.227766
2745,152278.665201
2746,131183.505866
2747,175679.294833
2748,136876.033679
2749,124451.402668
2750,134451.059086
2751,125200.090856
2752,202131.293441
2753,148068.187825
2754,180967.598119
2755,132901.199894
2756,78200.9192634
2757,54256.3511573
2758,76481.2726241
2759,133670.906868
2760,115922.733413
2761,138954.239204
2762,147868.362174
2763,187736.505892
2764,182188.781703
2765,243520.757908
2766,131791.490425
2767,78064.1707786
2768,128785.076174
2769,121254.840754
2770,160362.544419
2771,119675.574426
2772,91454.9834298
2773,147626.998492
2774,128857.615092
2775,122459.637382
2776,134943.999073
2777,137961.225913
2778,114497.501953
2779,134749.268121
2780,103983.265452
2781,91017.6392457
2782,96488.2386563
2783,83765.7702274
2784,84608.1972159
2785,126795.252282
2786,49333.0832899
2787,118121.859173
2788,59178.4064497
2789,165948.31339
2790,106748.046318
2791,107135.279645
2792,51458.5370128
2793,165129.507228
2794,99278.6824693
2795,130835.638013
2796,99286.5183103
2797,196014.924805
2798,109287.002679
2799,109363.459631
2800,73538.1273468
2801,109996.8861
2802,124248.694611
2803,164228.69121
2804,167616.830709
2805,108600.184594
2806,62443.4651955
2807,146322.204185
2808,133978.655028
2809,138209.379107
2810,132484.253036
2811,150738.533901
2812,137012.755864
2813,144252.028498
2814,142450.677682
2815,101505.879004
2816,241270.896571
2817,158571.064658
2818,126758.303388
2819,218297.866043
2820,131501.72331
2821,95990.5322886
2822,166919.025551
2823,262172.13503
2824,143130.887927
2825,150365.504006
2826,132817.677258
2827,136993.070275
2828,223783.352566
2829,167394.626245
2830,214881.911548
2831,187845.994212
2832,211168.3754
2833,242783.050267
2834,210901.925892
2835,212845.433935
2836,197421.421354
2837,187597.445447
2838,160201.06815
2839,175765.419132
2840,201321.018849
2841,206465.051235
2842,210381.552068
2843,172742.579641
2844,176225.189315
2845,152001.548099
2846,207574.178028
2847,189405.966058
2848,228748.69533
2849,215665.010318
2850,264846.326345
2851,230554.983354
2852,218742.262058
2853,222060.640683
2854,126921.353743
2855,199311.391801
2856,205398.19027
2857,197838.645673
2858,196091.961382
2859,105491.340267
2860,99558.0176731
2861,118612.498663
2862,171567.940611
2863,120869.023912
2864,208536.419249
2865,118160.518748
2866,135201.002014
2867,91405.1005076
2868,96198.5541476
2869,124241.846612
2870,133037.311275
2871,99191.502624
2872,29502.5558053
2873,113656.562753
2874,121847.730308
2875,118675.375456
2876,149133.27998
2877,132372.941949
2878,202427.691409
2879,116377.848331
2880,94140.2548317
2881,182391.395853
2882,180882.35306
2883,211569.54205
2884,199388.013085
2885,194222.88669
2886,235262.339893
2887,97328.1372259
2888,126370.850682
2889,60941.994675
2890,73698.8278183
2891,136849.124458
2892,69184.284205
2893,109625.259812
2894,72275.4895152
2895,240637.705353
2896,231834.457803
2897,198576.099643
2898,160388.890574
2899,225200.062757
2900,161902.096983
2901,223194.817513
2902,186931.51471
2903,270455.822558
2904,333017.27867
2905,136525.53607
2906,159661.624099
2907,100269.72466
2908,140766.183785
2909,149214.645149
2910,93697.8960027
2911,68085.5982765
2912,159718.744807
2913,77814.3687023
2914,77810.7645651
2915,89521.8730395
2916,78000.2392073
2917,166566.258842
2918,137349.850788
2919,211106.834665
